,PLC,Huh7,name,Fold_change
1HMDGLUChr,6.72,14.21,glucuronidation of 1-OH-midazolam in enterocytes,0.4729064039408867
1HMDZGLUChc,,,uptake of 1-OH-midazolam-glucuronide into hepatocytes,
1OHMDZhr,2.49,8.64,oxidation of midazolam to 1-OH-midazolam in hepatocytes,0.2881944444444445
1OHMDZtep,,,efflux of 1-OH-midazolam into portal blood,
2HATVLAChc,,,conversion of 2-hydroxy-atorvastatin-acid to its lactone form in hepatocytes,
2HATVACIDGLUChr,142.7718,2.35,glucuronidation of 2-hydroxy-atorvastatin-acid in hepatocytes,60.75395744680851
2HATVACIDGLUCteb,184.6,76.11,efflux of 2-hydroxy-atorvastatin-acyl-glucuronide into bile,2.425436867691499
2HATVACIDOXDhc,2.52,8.8,oxidation of atorvastatin acid to 2-hydroxy-atorvastatin-acid in hepatocytes,0.2863636363636363
2HATVACIDhc,74.62,13.55,conversion of 2-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,5.507011070110702
2HATVACIDteb,184.6,76.11,efflux of 2-hydroxy-atorvastatin-acid into bile,2.425436867691499
2HATVACIDtep,,,efflux of 2-hydroxy-atorvastatin-acid into portal blood,
2HATVACIDthc,27.94,19.46,uptake of 2-hydroxy-atorvastatin-acid into hepatocytes,1.435765673175745
2HATVLACGLUChr,142.7718,2.35,glucuronidation of 2-hydroxy-atorvastatin-lactone in hepatocytes,60.75395744680851
2HATVLACGLUCteb,184.6,76.11,efflux of 2-hydroxy-atorvastatin-lactone-glucuronide into bile,2.425436867691499
2HATVLACOXDhc,2.49,8.64,oxidation of atorvastatin lactone to 2-hydroxy-atorvastatin-lactone in hepatocytes,0.2881944444444445
2HATVLACteb,184.6,76.11,efflux of 2-hydroxy-atorvastatin-lactone into bile,2.425436867691499
2HATVLACtep,,,efflux of 2-hydroxy-atorvastatin-lactone into portal blood,
2HATVLACthc,27.94,19.46,uptake of 2-hydroxy-atorvastatin-lactone into hepatocytes,1.435765673175745
2HIBUPGLUC_Sthv,,,release of 2-hydroxy S-ibuprofen-glucuronide into hepatic vein,
2HIBUP_Rthv,,,release of R-2-hydroxy-ibuprofen into hepatic vein,
2HIBUP_SGLUhep,143.1018,138.4938,glucuronidation of S-2-hydroxy ibuprofen,1.033272247566317
2HIBUP_Sthv,,,release of S-2-hydroxy-ibuprofen into hepatic vein,
31DMThr,,,demethylation of tacrolimus to 31-O-desmethyl tacrolimus in hepatocytes,
31DMTtu,,,efflux of 31-O-desmethyl tacrolimus into intestinal lumen by ABC transporter,
31DMTtep,,,exit of 31-O-desmethyl tacrolimus into portal blood,
35DHPVShc,0.11,0.07,conversion of pravastatin to 3-alpha-5-beta-dihydroxy pravastatin in entercoytes,1.5714285714285714
35DHPVStep,,,3-alpha-5-beta-dihydroxy pravastatin exit into portal blood,
35DHPVSthc,27.94,19.46,uptake of 3-alpha-5-beta-dihydroxy pravastatin by hepatocytes,1.435765673175745
35DSMVhep,2.64,9.22,"formation of 3,5-dihydrodoil simvastatin",0.28633405639913234
35DSMVteb,,,"efflux of 3,5-dihydrodiol-simvastatin-lactone form into bile",
3HIBUPGLUC_Sthv,,,release of 3-hydroxy S-ibuprofen-glucuronide into hepatic vein,
3HIBUP_Rthv,,,release of R-3-hydroxy-ibuprofen into hepatic vein,
3HIBUP_SGLUhep,143.1018,138.4938,glucuronidation of S-3-hydroxy ibuprofen,1.033272247566317
3HIBUP_Sthv,,,release of S-3-hydroxy-ibuprofen into hepatic vein,
3HLVSTAChep,74.62,13.55,conversion of 3-hydroxy-lovastatin lactone to acid form,5.507011070110702
3HLVSTACtbc,,,release of 3-hydroxy-lovastatin acid form into bile,
3HPVSTETCOAhcm,633.14,391.66,"beta oxidation of 3-S-hydroxy-pravastatin-CoA to tatranor-CoA derivative in hepatocytes, mitochondria",1.616555175407241
3HPVSTETCOAhcx,493.58,679.81,"beta oxidation of 3-S-hydroxy-pravastatin-CoA to tetranor-CoA in hepatocytes, peroxisomes",0.726055809711537
3HPVSTETteb,212.28,60.92,efflux of 3-S-hydroxy-pravastatin-tetranor into bile,3.48456992777413
3HPVSTETtev,,,exit of 3-S-hydroxy-pravastatin-tetranor into hepatic vein,
3HPVShc,18.71,12.27,oxidation of pravastatin to 3-hydroxy pravastatin in hepatocytes,1.5248573757131216
3HPVSteb,212.28,60.92,efflux of 3-S-hydroxy-pravastatin into bile,3.48456992777413
3HPVStep,,,3-hydroxy pravastatin exit into portal blood,
3HPVSthc,27.94,19.46,uptake of 3-hydroxy pravastatin by hepatocytes,1.435765673175745
3HSMVACIDhep,74.62,13.55,conversion of 3-hydroxy simvastatin lactone to acid form,5.507011070110702
3HSMVACIDteb,,,efflux of 3-hydroxy-simvastatin-acid form into bile,
3HSMVhep,2.64,9.22,acid catalyzed rearrangement of 6-beta-hydroxy-simvastatin to 3-hydroxy simvastatin,0.28633405639913234
3ISPVShc,,,isomerization of pravastatin to 3-alpha-iso-pravastatin in hepatocytes,
3ISPVSteb,212.28,60.92,efflux of 3-alpha-iso-pravastatin into bile,3.48456992777413
3ISPVStep,,,3-alpha-iso-pravastatin exit into portal blood,
3ISPVSthc,27.94,19.46,uptake of 3-alpha-iso-pravastatin by hepatocytes,1.435765673175745
3MEACMPhc,,,formation of 3-methoxy-acetaminophen in hepatocytes,
3OHACMPhr,0.70015,0.98538,oxidation of acetaminophen to 3-OH-acetaminophen in hepatocytes,0.7105380665327082
3OHACMPtev,,,efflux of 3-OH-acetaminophen into hepatic vein,
4BHGLZABCt,,,excretion of 4-beta-OH-gliclazide into bile,
4BHGLZhr,,,oxidation of gliclazide to 4-beta-OH-gliclazide in hepatocytes,
4BHGLZtev,,,excretion of 4-beta-OH-gliclazide into hepatic vein,
4HATVACIDOXDhc,2.52,8.8,oxidation of atorvastatin acid to 4-hydroxy-atorvastatin-acid in hepatocytes,0.2863636363636363
4HATVACIDhc,74.62,13.55,conversion of 4-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,5.507011070110702
4HATVACIDteb,184.6,76.11,efflux of 4-hydroxy-atorvastatin-acid into bile,2.425436867691499
4HATVACIDtep,,,efflux of 4-hydroxy-atorvastatin-acid into portal blood,
4HATVACIDthc,27.94,19.46,uptake of 4-hydroxy-atorvastatin-acid into hepatocytes,1.435765673175745
4HATVLACOXDhc,2.49,8.64,oxidation of atorvastatin lactone to 4-hydroxy-atorvastatin-lactone in hepatocytes,0.2881944444444445
4HATVLAChc,,,conversion of 4-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,
4HATVLACteb,184.6,76.11,efflux of 4-hydroxy-atorvastatin-lactone into bile,2.425436867691499
4HATVLACtep,,,efflux of 4-hydroxy-atorvastatin-lactone into portal blood,
4HATVLACthc,27.94,19.46,uptake of 4-hydroxy-atorvastatin-lactone into hepatocytes,1.435765673175745
4HMDGLUCtev,,,efflux of 4-OH-midazolam-glucuronide into hepatic vein,
4HMDZGLUChr,6.72,14.21,glucuronidation of 4-OH-midazolam in enterocytes,0.4729064039408867
4OHMDZhr,2.49,8.64,oxidation of midazolam to 4-OH-midazolam in hepatocytes,0.2881944444444445
4OHMDZtev,,,efflux of 4-OH-midazolam into hepatic vein,
56DHPVShc,0.11,0.07,"oxidation of triol metabolite to 3-keto-5,6,-dihydroxy-pravastatin in hepatocytes",1.5714285714285714
56DHPVSteb,212.28,60.92,"efflux of 3-keto-5,6,-dihydroxy-pravastatin into bile",3.48456992777413
56DHPVStev,,,"exit of 3-keto-5,6,-dihydroxy-pravastatin into hepatic vein",
56EPPVShc,0.11,0.07,"oxidation of 3-alpha-iso-pravastatin to 5,6-epoxy-3-alpha-iso-pravastatin in hepatocytes",1.5714285714285714
56EPPVSteb,212.28,60.92,"efflux of 5,6-epoxy-3-alpha-iso-pravastatin into bile",3.48456992777413
56EPPVStev,,,"exit of 5,6-epoxy-3-alpha-iso-pravastatin into hepatic vein",
5OHFVSGLUhc,,,glucuronidation of 5-hydroxy-fluvastatin,
5OHFVSGLUtev,,,exit of 5-hydroxy-fluvastatin-glucuronide into hepatic vein for excretion in urine,
5OHFVShc,0.56,1.71,oxidation of fluvastatin to 5-hydroxy-fluvastatin in hepatocytes,0.3274853801169591
5OHFVSteb,,,efflux of 5-hydroxy-fluvastatin into bile for excretion into faeces,
6AHGLZABCt,,,excretion of 6-alpha-OH-gliclazide into bile,
6AHGLZhr,,,oxidation of gliclazide to 6-alpha-OH-gliclazide in hepatocytes,
6AHGLZtev,,,excretion of 6-alpha-OH-gliclazide into hepatic vein,
6BHGLZABCt,,,excretion of 6-beta-OH-gliclazide into bile,
6BHGLZGLCABCt,,,excretion of 6-beta-OH-gliclazide-glucuronide into bile,
6BHGLZGLChr,,,glucuronidation of 6-beta-OH-gliclazide-glucuronide in hepatocytes,
6BHGLZGLCtev,,,excretion of 6-beta-OH-gliclazide-glucuronide into hepatic vein,
6BHGLZhr,48.78,69.87,oxidation of gliclazide to 6-beta-OH-gliclazide in hepatocytes,0.6981537140403606
6BHGLZtev,,,excretion of 6-beta-OH-gliclazide into hepatic vein,
6CSMVACIDhep,74.62,13.55,conversion of 6-beta-carboxy simvastatin lactone to acid form,5.507011070110702
6CSMVACIDteb,,,efflux of 6-beta-carboxy-simvastatin-acid form into bile,
6CSMVhep,2.64,9.22,oxidation of 6-exomethylene simvastatin to 6-beta-hydroxy carboxy simvastatin lactone form,0.28633405639913234
6EPSteb,212.28,60.92,efflux of 6-epipravastatin into bile,3.48456992777413
6EPVStep,,,6-epi-pravastatin exit into portal blood,
6EPVShc,,,isomerization of pravastatin to 6-epi-pravastatin in hepatocytes,
6EPVSthc,27.94,19.46,uptake of 6-epi-pravastatin by hepatocytes,1.435765673175745
6HLVSTAChep,74.62,13.55,conversion of lactone form of 6-beta-hydroxy-lovastatin to acid form,5.507011070110702
6HLVSTthep,,,uptake of 6-beta-hydroxy-lovastatin by hepatocytes,
6HMSMVACIDhep,74.62,13.55,conversion of 6-beta-hydroxy-methyl simvastatin lactone to acid form,5.507011070110702
6HMSMVACIDteb,,,efflux of 6-beta-hydroxy-methyl-simvastatin-acid into bile,
6HMSMVhep,2.64,9.22,oxidation of 6-exomethylene simvastatin to 6-beta-hydroxy methyl simvastatin,0.28633405639913234
6HSMVACIDhep,74.62,13.55,conversion of 6-beta-hydroxy simvastatin lactone to acid form,5.507011070110702
6HSMVACIDteb,,,efflux of 6-beta-hydroxy simvastatin acid into bile,
6HSMVhep,2.64,9.22,oxidation of simvastatin to 6-beta-hydroxy simvastatin,0.28633405639913234
6MELACAChep,74.62,13.55,conversion of lactone form of 6-exomethylene-lovastatin to acid form,5.507011070110702
6MELVACtbc,6.13,33.46,release of 6-exomethylene-lovastatin-acid form into bile,0.18320382546323968
6MELVSTthep,,,uptake of 6-exomethylene-lovastatin by hepatocytes,
6MSMVhep,2.64,9.22,oxidation of simvastatin to 6-exomethylene lactone form,0.28633405639913234
6OHFVSGLUhc,,,glucuronidation of 6-hydroxy-fluvastatin,
6OHFVSGLUtev,,,exit of 6-hydroxy-fluvastatin-glucuronide into hepatic vein for excretion in urine,
6OHFVShc,0.3,1.06,oxidation of fluvastatin to 6-hydroxy-fluvastatin in hepatocytes,0.2830188679245283
6OHFVSteb,,,efflux of 6-hydroxy-fluvastatin into bile for excretion into faeces,
7AHGLZABCt,,,excretion of 7-alpha-OH-gliclazide into bile,
7AHGLZhr,,,oxidation of gliclazide to 7-alpha-OH-gliclazide in hepatocytes,
7AHGLZtev,,,excretion of 7-alpha-OH-gliclazide into hepatic vein,
7BHGLZABCt,,,excretion of 7-beta-OH-gliclazide into bile,
7BHGLZGLCABCt,,,excretion of 7-beta-OH-gliclazide-glucuronide into bile,
7BHGLZGLChr,,,glucuronidation of 7-beta-OH-gliclazide-glucuronide in hepatocytes,
7BHGLZGLCtev,,,excretion of 7-beta-OH-gliclazide-glucuronide into hepatic vein,
7BHGLZhr,48.66,69.45,oxidation of gliclazide to 7-beta-OH-gliclazide in hepatocytes,0.7006479481641468
7BHGLZtev,,,excretion of 7-beta-OH-gliclazide into hepatic vein,
7HPVShc,0.11,0.07,oxidation of 3-alpha-iso-pravastatin to 7-hydroxy-3-alpha-iso-pravastatin in hepatocytes,1.5714285714285714
7HPVSteb,212.28,60.92,efflux of 7-hydroxy-3-alpha-iso-pravastatin into bile,3.48456992777413
7HPVStev,,,exit of 7-hydroxy-3-alpha-iso-pravastatin into hepatic vein,
ALLOP2tu,0.03,0.09,uptake of allopurinol by the enterocytes,0.3333333333333333
ACMPtu,6.13,33.46,efflux of acetaminophen by P-gp from the enterocytes into lumen,0.18320382546323968
ACMPGLUChr,88.99,138.1438,glucuronidation of acetaminophen in hepatocytes,0.6441838142573173
ACMPGLUTdt,,,uptake of acetaminophen-glutathione-conjugate into the enterocytes,
ACMPGLUTtep,0.47,6.05,efflux of acetaminophen-glutathione-conjugate from enterocytes into portal blood,0.07768595041322314
ACMPGLUTthc,0.47,6.05,uptake of acetaminophen-glutathione-conjugate by the hepatocytes,0.07768595041322314
ACMPGLUtep,0.47,6.05,efflux of acetaminophen-glucuronide-conjugate from enterocytes into portal blood,0.07768595041322314
ACMPGLUthc,0.47,6.05,uptake of acetaminophen-glucuronide-conjugate by the hepatocytes,0.07768595041322314
ACMPShc,30.18,17.52,sulphation of acetaminophen in hepatocytes,1.7226027397260275
ACMPdt,,,uptake of acetaminophen by enterocytes,
ACMPthc,0.47,6.05,uptake of acetaminophen by the hepatocytes,0.07768595041322314
ALLOP1tu,0.78749,1.3821,uptake of allopurinol by the enterocytes,0.5697778742493307
ALLOPOXDhep,0.31,8.9,oxidation of allopurinol to oxypurinol in hepatocytes,0.0348314606741573
ALLOPtepvb,0.29459,0.77,uptake of allopurinol by the hepatocytes,0.3825844155844156
AM19CSALThr,2.49,8.64,alternative pathway for formation of AM19 from AM1 in hepatocytes,0.2881944444444445
AM19CShr,,,oxidation of AM9 to AM19 (cyclosporine) in hepatocytes,
AM19CSteb,,,efflux of AM19-cyclosporine into bile,
AM1A4NCShc,,,demethylation of AM1A to AM1A4N in hepatocytes,
AM1A4NCSteb,,,efflux of AM1A4N-cyclosporine into bile,
AM1ACCShr,,,oxidation of AM1c to AM1Ac in hepatocytes (alternative mechanism),
AM1ACCStev,,,efflux of AM1Ac-cyclosporine into hepatic vein,
AM1ACShr,,,formation of AM1A-cyclosporine in hepatocytes,
AM1ACSteb,,,efflux of AM1A-cyclosporine into bile,
AM1ACStep,,,efflux of AM1A (cyclosporine) into portal blood,
AM1ALCShr,,,formation of AM1AL-cyclosporine in hepatocytes,
AM1ALCSteb,,,efflux of AM1AL-cyclosporine into bile,
AM1ALCStep,,,efflux of AM1AL (cyclosporine) into portal blood,
AM1C4N9CShc,,,demethylation of AM1c9 to AM1c4N9 in hepatocytes (alternative mechanism),
AM1C4N9CSteb,,,efflux of AM1c4N9-cyclosporine into bile,
AM1C9CShr,,,oxidation of AM1c to AM1c9 in hepatocytes (alternative mechanism),
AM1C9CSteb,,,efflux of AM1c9-cyclosporine into bile,
AM1C9CStev,,,efflux of AM1c9-cyclosporine into hepatic vein,
AM1CCShr,,,oxidation of cyclosporine to AM1c in hepatocytes,
AM1CCSteb,,,efflux of AM1c-cyclosporine into bile,
AM1CCStev,,,efflux of AM1c-cyclosporine into hepatic vein,
AM1CGLChr,,,glucuronidation of AM1c in hepatocytes,
AM1CGLCteb,,,efflux of AM1c-glucuronide into bile,
AM1CSAhr,2.49,8.64,oxidation of cyclosporine to AM1 in hepatocytes,0.2881944444444445
AM1CSAtep,,,efflux of AM1 (cyclosporine) into portal blood,
AM4N9CShc,,,demethylation of AM9 to AM4N9 in hepatocytes,
AM4N9CShr,,,oxidation of AM4N to AM4N9 in hepatocytes,
AM4N9CStev,,,efflux of AM4N9-cyclosporine into hepatic vein,
AM4NC9CSteb,,,efflux of AM4N9-cyclosporine into bile,
AM4NCShr,,,demethylation of cyclosporine to AM4N in hepatocytes,
AM4NCSteb,,,efflux of AM4N-cyclosporine into bile,
AM4NCStep,,,efflux of AM4N (cyclosporine) into portal blood,
AM9CSAhr,2.49,8.64,oxidation of cyclosporine to AM9 in hepatocytes,0.2881944444444445
AM9CSAteb,,,efflux of AM9-cyclosporine into bile,
AM9CSAtep,,,efflux of AM9 (cyclosporine) into portal blood,
ATVACIDMCTtu,69.04,130.44,uptake of atorvastatin by enterocytes by MCT1,0.5292854952468569
ATVACIDOATPtu,27.06,19.11,uptake of atorvastatin by enterocytes,1.4160125588697017
ATVACIDhc,74.62,13.55,conversion of lactone to acid form of atorvastatin in hepatocytes,5.507011070110702
ATVACIDhr,,,spontaneous conversion of atorvastatin ether glucuronide (G1) to atorvastatin-acid,
ATVACIDtdu,,,passive diffusion of atorvastatin into enterocytes,
ATVACIDtu,6.13,33.46,efflux of atorvastatin acid by P-gp from the enterocytes into lumen,0.18320382546323968
ATVACYLGLUChc,231.8134,6.4768,glucuronidation of atorvastatin to atorvastatin acyl glucuronide (G2) in hepatocytes,35.79134757905138
ATVETHGLUChc,142.8418,138.1738,glucuronidation of atorvastatin to atorvastatin ether glucuronide (G1) in hepatocytes,1.0337835392816872
ATVLACGLCURhc,231.8134,6.4768,glucuronidation of atorvastatin lactone to atorvastain lactone ether glucuronide (G3) in hepatocytes,35.79134757905138
ATVLACThc,27.94,19.46,uptake of atorvastatin-lactone into hepatocytes,1.435765673175745
ATVLACh2r,,,spontaneous conversion of glucuronide (G2) to lactone form of atorvastatin,
ATVLAChc,,,lactonization of atorvastatin in hepatocytes,
ATVLAChr,,,spontaneous conversion of atorvastain lactone ether glucuronide (G3) to atorvastatin-lactone in hepatocytes,
ATVLACtdhc,,,passive diffusion of atorvastatin lactone into hepatocytes,
ATVLACtu,6.13,33.46,efflux of atorvastatin lactone by P-gp from the enterocytes into lumen,0.18320382546323968
Am19CStev,,,efflux of AM19-cyclosporine into hepatic vein,
Am1CSAteb,,,efflux of AM1-cyclosporine into bile,
CARBIBUP_SGLUthv,,,release of S-carboxy ibuprofen glucuronide into hepatic vein,
CARIBUP_Rthv,,,release of R-carboxy ibuprofen into hepatic vein,
CARIBUP_SGLUhep,143.1018,138.4938,glucuronidation of S-carboxy ibuprofen,1.033272247566317
CARIBUP_Sthv,,,release of S-carboxy ibuprofen into hepatic vein,
CRGLZABCt,,,excretion of carboxy-gliclazide into bile,
CRGLZhr,,,oxidation of methyl-hydroxy-gliclazide to carboxy-gliclazide in hepatocytes,
CRGLZtev,,,excretion of carboxy-gliclazide into hepatic vein,
CRVS1M24hc,0.14,0.23,hydroxylation of cerivastatin-M1 to M24 in hepatocytes,0.6086956521739131
CRVS1tev,,,exit of cerivastatin-M1 into hepatic vein,
CRVS23M24hc,0.14,0.23,demethylation of cerivastatin-M23 to M24 in hepatocytes,0.6086956521739131
CRVSATPthc,,,cerivastatin uptake by hepatocytes by active transport,
CRVSATPtu,39.47,45.68,efflux of cerivastatin by P-gp or BCRP from the enterocytes into lumen,0.8640542907180385
CRVSM1SPhc,,,de-lactonization of cerivastatin-M22 to cerivastatin-M1 in hepatocytes,
CRVSM1hc,0.14,0.23,demethylation of cerivastatin to M1 in hepatocytes,0.6086956521739131
CRVSM1hr,60.43,55.83,beta-glucuronidase of cerivastatin-M1-glucuronide to M1 form,1.0823929786852946
CRVSM1teb,33.34,12.22,efflux of cerivastatin-M1 into bile,2.728314238952537
CRVSM22hc,,,spontaneous conversion of glucuronide to cerivastatin-M22 in hepatocytes,
CRVSM23hc,0.03,0.16,hydroxylation of cerivastatin to M23 in hepatocytes,0.1875
CRVSM23hr,60.43,55.83,beta-glucuronidase of cerivastatin-M23-glucuronide to M23 form,1.0823929786852946
CRVSM23teb,33.34,12.22,efflux of cerivastatin-M23 into bile,2.728314238952537
CRVSM23tev,,,exit of cerivastatin-M23 into hepatic vein,
CRVSM24teb,33.34,12.22,efflux of cerivastatin-M24 into bile,2.728314238952537
CRVSM24tev,,,exit of cerivastatin-M24 into hepatic vein,
CRVSM31hc,,,spontaneous conversion of glucuronide to cerivastatin-M31 in hepatocytes,
CRVStu,,,cerivastatin uptake by enterocytes,
CRVSthc,0.88,0.35,cerivastatin uptake by hepatocytes,2.5142857142857147
CSASULPhc,,,conjugation of cyclosporine with sulphate for excretion in hepatocytes,
CSASULPteb,,,efflux of cyclosporine-sulphate into bile,
CSASULPtev,,,efflux of cyclosporine-sulphate into hepatic vein,
CSAtd,,,uptake of cyclosporine by the enterocytes,
CSAtu,6.13,33.46,efflux of cyclosporine by P-gp from the enterocytes into lumen,0.18320382546323968
CVM1GLUChc,231.2418,1.48,glucuronidation of cerivastatin-M1,156.24445945945948
CVM23GLUChc,231.2418,1.48,glucuronidation of cerivastatin-M23,156.24445945945948
CYSACMPAChc,,,acetylation of cysteine-conjugate-acetaminophen in hepatocytes,
CYSAMPtev,,,efflux of cysteine-conjugate-acetaminophen into hepatic vein,
DELACCRVSM23hc,,,de-lactonization of cerivastatin-M31 to cerivastatin-M23 in hepatocytes,
DEOXFVShc,493.58,679.81,formation of deoxy-fluvastatin-dinor,0.726055809711537
DEOXFVStev,,,exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine,
DESFVShc,0.3,1.06,oxidation of fluvastatin to N-desisopropyl-fluvastatin in hepatocytes,0.2830188679245283
DESFVSteb,,,efflux of N-desisopropyl-fluvastatin into bile for excretion into faeces,
DHGLZABCt,,,excretion of dehydro-gliclazide into bile,
DHGLZhc,,,dehydrogenation of gliclazide to dehydro-gliclazide in hepatocytes,
DHGLZtev,,,excretion of dehydro-gliclazide into hepatic vein,
DSPVShc,0.11,0.07,oxidation of pravastatin to desacyl pravastatin in hepatocytes,1.5714285714285714
DSPVSteb,212.28,60.92,efflux of desacyl dehydro-pravastatin into bile,3.48456992777413
DSPVStev,,,exit of desacyl dehydro-pravastatin into hepatic vein,
EPOXTAChr,,,formation of epoxy derivative of tacrolimus in hepatocytes,
EPOXTACteb,,,"efflux of 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus into bile",
EPOXTACtev,,,"exit of 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus into hepatic vein",
EX_12htacr_e,,,exchange reaction for 12-hydroxy tacrolimus in intestinal lumen,
EX_1331tacr_e,,,"exchange reaction for 13,31-O-Didesmethyl-tacrolimus in hepatic vein",
EX_13dmt_e,,,exchange reaction for 13-O-desmethyl tacrolimus in intestinal lumen,
EX_14hmdz_e,,,"exchange reaction for 1,4-Dihydroxy-midazolam in hepatic vein",
EX_1513tacr_e,,,"exchange reaction for 13,15-O-didesmethyl tacrolimus in intestinal lumen",
EX_1531tacr_e,,,"exchange reaction for 15, 31-O-Didesmethyl-tacrolimus in hepatic vein",
EX_15dmt_e,,,exchange reaction for 15-O-desmethyl tacrolimus in intestinal lumen,
EX_1hibup_S_e,,,exchange reaction for 1-hydroxy-ibuprofen in hepatic vein,
EX_1hibupglu_S_e,,,exchange reaction for 1-hydroxy S-ibuprofen-glucuronide in hepatic vein,
EX_1hmdgluc_e,,,exchange reaction for 1-OH-midazolam-glucuronide in portal blood,
EX_1ohmdz_e,,,exchange reaction for 1-OH-midazolam in portal blood,
EX_2hatvacid_e,,,exchange reaction for 2-hydroxy-atorvastatin-acid in portal blood,
EX_2hatvacidgluc_e,,,exchange reaction for 2-hydroxy-atorvastatin-acyl-glucuronide in bile,
EX_2hatvlac_e,,,exchange reaction for 2-hydroxy-atorvastatin-lactone in portal blood,
EX_2hatvlacgluc_e,,,exchange reaction for 2-hydroxy-atorvastatin-lactone-glucuronide in bile,
EX_2hibup_R_e,,,exchange reaction for R-2-hydroxy-ibuprofen in hepatic vein,
EX_2hibup_S_e,,,exchange reaction for S-2-hydroxy-ibuprofen in hepatic vein,
EX_2hibupglu_S_e,,,exchange reaction for 2-hydroxy S-ibuprofen-glucuronide in hepatic vein,
EX_31dmt_e,,,exchange reaction for 31-O-desmethyl tacrolimus in intestinal lumen,
EX_35dhpvs_e,,,exchange reaction for 3-alpha-5-beta-dihydroxy pravastatin in portal blood,
EX_35dsmv_e,,,"exchange reaction for 3,5-dihydrodiol-simvastatin-lactone form in bile",
EX_3hibup_R_e,,,exchange reaction for R-3-hydroxy-ibuprofen in hepatic vein,
EX_3hibup_S_e,,,exchange reaction for S-3-hydroxy-ibuprofen in hepatic vein,
EX_3hibupglu_S_e,,,exchange reaction for 3-hydroxy S-ibuprofen-glucuronide in hepatic vein,
EX_3hlvstacid_e,,,exchange reaction for 3-hydroxy-lovastatin acid form in bile,
EX_3hpvs_e,,,exchange reaction for 3-hydroxy pravastatin in portal blood,
EX_3hpvstet_e,,,exchange reaction of 3-S-hydroxy-pravastatin-tetranor in hepatic vein,
